year,province,battle,adjacent_battle,road_battle,lagged_battle,peace_years,neighbors,area,region_tousan,region_toukai,region_hokuriku,region_kinai,region_nankai,region_sanin,region_sanyou,region_saikai,terrain_ruggedness
1583,hizen,1,1,1,1,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1583,houki,0,1,0,0,2,5,2036.37,0,0,0,0,0,1,0,0,213.27
1583,hyuuga,0,1,0,0,3,4,8227.16,0,0,0,0,0,0,0,1,252.52
1583,iga,0,1,0,0,2,4,885.44,0,1,0,0,0,0,0,0,171.69
1583,inaba,0,0,0,0,2,4,1432.43,0,0,0,0,0,1,0,0,270.71
1583,ise,1,1,1,0,0,7,3506.41,0,1,0,0,0,0,0,0,201.76
1583,iwami,0,0,0,0,21,5,3760.11,0,0,0,0,0,1,0,0,217.38
1583,iyo,1,1,1,0,0,3,5461.32,0,0,0,0,1,0,0,0,316.54
1583,izu,0,1,0,1,1,2,1470.43,0,1,0,0,0,0,0,0,260.25
1583,izumi,1,1,1,0,0,3,738.87,0,0,0,1,0,0,0,0,131.45
1583,izumo,0,0,0,0,12,3,2687.53,0,0,0,0,0,1,0,0,155.56
1583,kaga,0,1,1,0,3,4,2171.04,0,0,1,0,0,0,0,0,248.98
1583,kai,0,1,1,1,1,4,4471.08,0,1,0,0,0,0,0,0,394.21
1583,kawachi,0,1,1,0,8,5,405.67,0,0,0,1,0,0,0,0,87.56
1583,kazusa,0,0,0,0,18,2,2583.24,0,1,0,0,0,0,0,0,44.8
1583,kii,0,1,1,0,5,4,5712.59,0,0,0,0,1,0,0,0,254.03
1583,kouzuke,1,1,1,1,0,6,6395.51,1,0,0,0,0,0,0,0,257.99
1583,mikawa,0,1,1,1,1,4,3370.87,0,1,0,0,0,0,0,0,153.71
1583,mimasaka,0,1,0,0,2,5,2570.88,0,0,0,0,0,0,1,0,217.15
1583,mino,1,1,1,1,0,7,7914.92,1,0,0,0,0,0,0,0,279.26
1583,musashi,0,1,0,0,4,5,5933.03,0,1,0,0,0,0,0,0,123.41
1583,mutsu,1,1,1,0,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1583,nagato,0,0,0,0,26,2,2372,0,0,0,0,0,0,1,0,173.88
1583,noto,0,1,0,1,1,2,2063.37,0,0,1,0,0,0,0,0,110.32
1583,osumi,0,0,0,0,9,2,3834.17,0,0,0,0,0,0,0,1,210.86
1583,oumi,1,1,1,1,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1583,owari,0,1,1,1,1,3,1751.16,0,1,0,0,0,0,0,0,29.4
1583,sagami,0,1,1,0,14,4,2002.77,0,1,0,0,0,0,0,0,184.31
1583,sanuki,1,1,1,1,0,2,1652.96,0,0,0,0,1,0,0,0,167.94
1583,satsuma,0,1,1,0,10,3,3539.38,0,0,0,0,0,0,0,1,154.55
1583,settsu,1,1,1,1,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1583,shima,0,1,1,0,117,1,343.43,0,1,0,0,0,0,0,0,100.57
1583,shimotsuke,1,1,1,0,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1583,shimousa,0,1,0,0,2,5,2833.68,0,1,0,0,0,0,0,0,15.3
1583,shinano,1,1,1,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1583,suo,0,0,0,0,14,3,3549.75,0,0,0,0,0,0,1,0,196.93
1583,suruga,0,1,1,1,1,5,3348.18,0,1,0,0,0,0,0,0,333.95
1583,tajima,0,1,1,0,14,4,2334.59,0,0,0,0,0,1,0,0,276.47
1583,tanba,0,1,1,0,4,7,2805.21,0,0,0,0,0,1,0,0,209.63
1583,tango,0,0,0,1,1,3,1352.15,0,0,0,0,0,1,0,0,201.56
1583,tosa,0,1,1,0,8,2,7174.71,0,0,0,0,1,0,0,0,319.07
1583,toutoumi,0,1,1,0,2,3,2979.13,0,1,0,0,0,0,0,0,235.65
1583,wakasa,0,1,1,0,13,4,904.47,0,0,1,0,0,0,0,0,276.13
1583,yamashiro,0,1,1,1,1,6,1038.34,0,0,0,1,0,0,0,0,151.14
1583,yamato,0,1,1,0,5,5,3679.69,0,0,0,1,0,0,0,0,305.85
1584,aki,0,0,0,0,29,3,4313.56,0,0,0,0,0,0,1,0,229.41
1584,awa1,0,0,0,0,3,1,686.77,0,1,0,0,0,0,0,0,104.67
1584,awa2,0,1,1,1,1,3,4132.61,0,0,0,0,1,0,0,0,337.25
1584,bicchu,0,0,0,0,2,4,2638.75,0,0,0,0,0,0,1,0,184.23
1584,bingo,0,0,0,0,31,5,3715.59,0,0,0,0,0,0,1,0,166.73
1584,bizen,0,0,0,0,3,3,1820.08,0,0,0,0,0,0,1,0,145.03
1584,bungo,0,1,1,0,4,5,5401.68,0,0,0,0,0,0,0,1,210.23
1584,buzen,0,1,1,1,1,2,2103.64,0,0,0,0,0,0,0,1,177.36
1584,chikugo,1,1,1,0,0,4,1275.43,0,0,0,0,0,0,0,1,136.77
1584,chikuzen,0,1,1,1,1,4,2492.58,0,0,0,0,0,0,0,1,162.61
1584,dewa,0,1,1,1,1,2,18401.59,1,0,0,0,0,0,0,0,190.97
1584,ecchu,1,1,1,0,0,5,4246.09,0,0,1,0,0,0,0,0,325.31
1584,echigo,0,1,1,1,1,5,11515.81,0,0,1,0,0,0,0,0,242.35
1584,echizen,0,1,1,1,1,5,3298.5,0,0,1,0,0,0,0,0,273.09
1584,harima,0,1,1,0,4,6,4211.55,0,0,0,0,0,0,1,0,187.01
1584,hida,0,1,1,0,6,5,4195.8,1,0,0,0,0,0,0,0,385.48
1584,higo,1,0,0,1,0,4,7324.94,0,0,0,0,0,0,0,1,211.91
1584,hitachi,0,1,1,0,7,3,5562.37,0,1,0,0,0,0,0,0,72.34
1584,hizen,1,1,1,1,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1584,houki,0,0,0,0,3,5,2036.37,0,0,0,0,0,1,0,0,213.27
1584,hyuuga,0,1,0,0,4,4,8227.16,0,0,0,0,0,0,0,1,252.52
1584,iga,0,1,0,0,3,4,885.44,0,1,0,0,0,0,0,0,171.69
1584,inaba,0,0,0,0,3,4,1432.43,0,0,0,0,0,1,0,0,270.71
1584,ise,1,1,1,1,0,7,3506.41,0,1,0,0,0,0,0,0,201.76
1584,iwami,0,0,0,0,22,5,3760.11,0,0,0,0,0,1,0,0,217.38
1584,iyo,1,1,1,1,0,3,5461.32,0,0,0,0,1,0,0,0,316.54
1584,izu,0,0,0,0,2,2,1470.43,0,1,0,0,0,0,0,0,260.25
1584,izumi,1,1,1,1,0,3,738.87,0,0,0,1,0,0,0,0,131.45
1584,izumo,0,0,0,0,13,3,2687.53,0,0,0,0,0,1,0,0,155.56
1584,kaga,1,1,1,0,0,4,2171.04,0,0,1,0,0,0,0,0,248.98
1584,kai,0,1,0,0,2,4,4471.08,0,1,0,0,0,0,0,0,394.21
1584,kawachi,0,1,1,0,9,5,405.67,0,0,0,1,0,0,0,0,87.56
1584,kazusa,0,0,0,0,19,2,2583.24,0,1,0,0,0,0,0,0,44.8
1584,kii,0,1,1,0,6,4,5712.59,0,0,0,0,1,0,0,0,254.03
1584,kouzuke,0,1,1,1,1,6,6395.51,1,0,0,0,0,0,0,0,257.99
1584,mikawa,0,1,1,0,2,4,3370.87,0,1,0,0,0,0,0,0,153.71
1584,mimasaka,0,0,0,0,3,5,2570.88,0,0,0,0,0,0,1,0,217.15
1584,mino,0,1,1,1,1,7,7914.92,1,0,0,0,0,0,0,0,279.26
1584,musashi,0,1,0,0,5,5,5933.03,0,1,0,0,0,0,0,0,123.41
1584,mutsu,1,1,1,1,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1584,nagato,0,0,0,0,27,2,2372,0,0,0,0,0,0,1,0,173.88
1584,noto,1,1,1,0,0,2,2063.37,0,0,1,0,0,0,0,0,110.32
1584,osumi,0,0,0,0,10,2,3834.17,0,0,0,0,0,0,0,1,210.86
1584,oumi,0,1,1,1,1,7,3909.26,1,0,0,0,0,0,0,0,168.49
1584,owari,1,1,1,0,0,3,1751.16,0,1,0,0,0,0,0,0,29.4
1584,sagami,0,0,0,0,15,4,2002.77,0,1,0,0,0,0,0,0,184.31
1584,sanuki,1,1,1,1,0,2,1652.96,0,0,0,0,1,0,0,0,167.94
1584,satsuma,0,1,1,0,11,3,3539.38,0,0,0,0,0,0,0,1,154.55
1584,settsu,0,1,1,1,1,5,1380.59,0,0,0,1,0,0,0,0,131.81
1584,shima,0,1,1,0,118,1,343.43,0,1,0,0,0,0,0,0,100.57
1584,shimotsuke,1,1,1,1,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1584,shimousa,0,1,0,0,3,5,2833.68,0,1,0,0,0,0,0,0,15.3
1584,shinano,1,1,1,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1584,suo,0,0,0,0,15,3,3549.75,0,0,0,0,0,0,1,0,196.93
1584,suruga,0,1,0,0,2,5,3348.18,0,1,0,0,0,0,0,0,333.95
1584,tajima,0,0,0,0,15,4,2334.59,0,0,0,0,0,1,0,0,276.47
1584,tanba,0,1,1,0,5,7,2805.21,0,0,0,0,0,1,0,0,209.63
1584,tango,0,0,0,0,2,3,1352.15,0,0,0,0,0,1,0,0,201.56
1584,tosa,0,1,1,0,9,2,7174.71,0,0,0,0,1,0,0,0,319.07
1584,toutoumi,0,1,0,0,3,3,2979.13,0,1,0,0,0,0,0,0,235.65
1584,wakasa,0,1,1,0,14,4,904.47,0,0,1,0,0,0,0,0,276.13
1584,yamashiro,1,1,1,0,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1584,yamato,0,1,1,0,6,5,3679.69,0,0,0,1,0,0,0,0,305.85
1585,aki,0,0,0,0,30,3,4313.56,0,0,0,0,0,0,1,0,229.41
1585,awa1,0,0,0,0,4,1,686.77,0,1,0,0,0,0,0,0,104.67
1585,awa2,1,1,1,0,0,3,4132.61,0,0,0,0,1,0,0,0,337.25
1585,bicchu,0,0,0,0,3,4,2638.75,0,0,0,0,0,0,1,0,184.23
1585,bingo,0,0,0,0,32,5,3715.59,0,0,0,0,0,0,1,0,166.73
1585,bizen,0,0,0,0,4,3,1820.08,0,0,0,0,0,0,1,0,145.03
1585,bungo,0,1,1,0,5,5,5401.68,0,0,0,0,0,0,0,1,210.23
1585,buzen,0,1,1,0,2,2,2103.64,0,0,0,0,0,0,0,1,177.36
1585,chikugo,1,1,1,1,0,4,1275.43,0,0,0,0,0,0,0,1,136.77
1585,chikuzen,1,1,1,0,0,4,2492.58,0,0,0,0,0,0,0,1,162.61
1585,dewa,0,1,1,0,2,2,18401.59,1,0,0,0,0,0,0,0,190.97
1585,ecchu,0,1,1,1,1,5,4246.09,0,0,1,0,0,0,0,0,325.31
1585,echigo,0,1,1,0,2,5,11515.81,0,0,1,0,0,0,0,0,242.35
1585,echizen,0,1,1,0,2,5,3298.5,0,0,1,0,0,0,0,0,273.09
1585,harima,0,0,0,0,5,6,4211.55,0,0,0,0,0,0,1,0,187.01
1585,hida,1,1,0,0,0,5,4195.8,1,0,0,0,0,0,0,0,385.48
1585,higo,1,1,1,1,0,4,7324.94,0,0,0,0,0,0,0,1,211.91
1585,hitachi,0,1,1,0,8,3,5562.37,0,1,0,0,0,0,0,0,72.34
1585,hizen,0,1,1,1,1,2,4760.32,0,0,0,0,0,0,0,1,167.53
1585,houki,0,0,0,0,4,5,2036.37,0,0,0,0,0,1,0,0,213.27
1585,hyuuga,0,1,0,0,5,4,8227.16,0,0,0,0,0,0,0,1,252.52
1585,iga,1,1,0,0,0,4,885.44,0,1,0,0,0,0,0,0,171.69
1585,inaba,0,0,0,0,4,4,1432.43,0,0,0,0,0,1,0,0,270.71
1585,ise,0,1,1,1,1,7,3506.41,0,1,0,0,0,0,0,0,201.76
1585,iwami,0,0,0,0,23,5,3760.11,0,0,0,0,0,1,0,0,217.38
1585,iyo,1,1,1,1,0,3,5461.32,0,0,0,0,1,0,0,0,316.54
1585,izu,0,0,0,0,3,2,1470.43,0,1,0,0,0,0,0,0,260.25
1585,izumi,0,1,1,1,1,3,738.87,0,0,0,1,0,0,0,0,131.45
1585,izumo,0,0,0,0,14,3,2687.53,0,0,0,0,0,1,0,0,155.56
1585,kaga,0,1,1,1,1,4,2171.04,0,0,1,0,0,0,0,0,248.98
1585,kai,0,1,0,0,3,4,4471.08,0,1,0,0,0,0,0,0,394.21
1585,kawachi,0,1,1,0,10,5,405.67,0,0,0,1,0,0,0,0,87.56
1585,kazusa,0,0,0,0,20,2,2583.24,0,1,0,0,0,0,0,0,44.8
1585,kii,1,1,1,0,0,4,5712.59,0,0,0,0,1,0,0,0,254.03
1585,kouzuke,0,1,1,0,2,6,6395.51,1,0,0,0,0,0,0,0,257.99
1585,mikawa,0,1,1,0,3,4,3370.87,0,1,0,0,0,0,0,0,153.71
1585,mimasaka,0,0,0,0,4,5,2570.88,0,0,0,0,0,0,1,0,217.15
1585,mino,0,1,1,0,2,7,7914.92,1,0,0,0,0,0,0,0,279.26
1585,musashi,0,1,0,0,6,5,5933.03,0,1,0,0,0,0,0,0,123.41
1585,mutsu,1,1,1,1,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1585,nagato,0,0,0,0,28,2,2372,0,0,0,0,0,0,1,0,173.88
1585,noto,0,1,1,1,1,2,2063.37,0,0,1,0,0,0,0,0,110.32
1585,osumi,0,0,0,0,11,2,3834.17,0,0,0,0,0,0,0,1,210.86
1585,oumi,0,1,1,0,2,7,3909.26,1,0,0,0,0,0,0,0,168.49
1585,owari,0,1,1,1,1,3,1751.16,0,1,0,0,0,0,0,0,29.4
1585,sagami,0,0,0,0,16,4,2002.77,0,1,0,0,0,0,0,0,184.31
1585,sanuki,1,1,1,1,0,2,1652.96,0,0,0,0,1,0,0,0,167.94
1585,satsuma,0,1,1,0,12,3,3539.38,0,0,0,0,0,0,0,1,154.55
1585,settsu,0,1,1,0,2,5,1380.59,0,0,0,1,0,0,0,0,131.81
1585,shima,0,1,1,0,119,1,343.43,0,1,0,0,0,0,0,0,100.57
1585,shimotsuke,1,1,1,1,0,4,6291.09,1,0,0,0,0,0,0,0,179.99
1585,shimousa,0,1,0,0,4,5,2833.68,0,1,0,0,0,0,0,0,15.3
1585,shinano,1,1,0,1,0,10,12083.18,1,0,0,0,0,0,0,0,350.72
1585,suo,0,0,0,0,16,3,3549.75,0,0,0,0,0,0,1,0,196.93
1585,suruga,0,1,1,0,3,5,3348.18,0,1,0,0,0,0,0,0,333.95
1585,tajima,0,0,0,0,16,4,2334.59,0,0,0,0,0,1,0,0,276.47
1585,tanba,0,1,1,0,6,7,2805.21,0,0,0,0,0,1,0,0,209.63
1585,tango,0,0,0,0,3,3,1352.15,0,0,0,0,0,1,0,0,201.56
1585,tosa,1,1,1,0,0,2,7174.71,0,0,0,0,1,0,0,0,319.07
1585,toutoumi,1,1,0,0,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1585,wakasa,0,0,0,0,15,4,904.47,0,0,1,0,0,0,0,0,276.13
1585,yamashiro,0,1,0,1,1,6,1038.34,0,0,0,1,0,0,0,0,151.14
1585,yamato,0,1,1,0,7,5,3679.69,0,0,0,1,0,0,0,0,305.85
1586,aki,0,0,0,0,31,3,4313.56,0,0,0,0,0,0,1,0,229.41
1586,awa1,0,0,0,0,5,1,686.77,0,1,0,0,0,0,0,0,104.67
1586,awa2,0,1,1,1,1,3,4132.61,0,0,0,0,1,0,0,0,337.25
1586,bicchu,0,0,0,0,4,4,2638.75,0,0,0,0,0,0,1,0,184.23
1586,bingo,0,0,0,0,33,5,3715.59,0,0,0,0,0,0,1,0,166.73
1586,bizen,0,0,0,0,5,3,1820.08,0,0,0,0,0,0,1,0,145.03
1586,bungo,1,1,1,0,0,5,5401.68,0,0,0,0,0,0,0,1,210.23
1586,buzen,1,1,1,0,0,2,2103.64,0,0,0,0,0,0,0,1,177.36
1586,chikugo,1,1,1,1,0,4,1275.43,0,0,0,0,0,0,0,1,136.77
1586,chikuzen,1,1,1,1,0,4,2492.58,0,0,0,0,0,0,0,1,162.61
1586,dewa,0,1,1,0,3,2,18401.59,1,0,0,0,0,0,0,0,190.97
1586,ecchu,0,1,0,0,2,5,4246.09,0,0,1,0,0,0,0,0,325.31
1586,echigo,0,1,1,0,3,5,11515.81,0,0,1,0,0,0,0,0,242.35
1586,echizen,0,1,0,0,3,5,3298.5,0,0,1,0,0,0,0,0,273.09
1586,harima,0,0,0,0,6,6,4211.55,0,0,0,0,0,0,1,0,187.01
1586,hida,0,1,0,1,1,5,4195.8,1,0,0,0,0,0,0,0,385.48
1586,higo,1,1,1,1,0,4,7324.94,0,0,0,0,0,0,0,1,211.91
1586,hitachi,1,1,1,0,0,3,5562.37,0,1,0,0,0,0,0,0,72.34
1586,hizen,1,1,1,0,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1586,houki,0,0,0,0,5,5,2036.37,0,0,0,0,0,1,0,0,213.27
1586,hyuuga,0,1,1,0,6,4,8227.16,0,0,0,0,0,0,0,1,252.52
1586,iga,0,0,0,1,1,4,885.44,0,1,0,0,0,0,0,0,171.69
1586,inaba,0,0,0,0,5,4,1432.43,0,0,0,0,0,1,0,0,270.71
1586,ise,0,1,0,0,2,7,3506.41,0,1,0,0,0,0,0,0,201.76
1586,iwami,0,0,0,0,24,5,3760.11,0,0,0,0,0,1,0,0,217.38
1586,iyo,0,1,1,1,1,3,5461.32,0,0,0,0,1,0,0,0,316.54
1586,izu,0,0,0,0,4,2,1470.43,0,1,0,0,0,0,0,0,260.25
1586,izumi,0,1,1,0,2,3,738.87,0,0,0,1,0,0,0,0,131.45
1586,izumo,0,0,0,0,15,3,2687.53,0,0,0,0,0,1,0,0,155.56
1586,kaga,0,1,0,0,2,4,2171.04,0,0,1,0,0,0,0,0,248.98
1586,kai,0,1,0,0,4,4,4471.08,0,1,0,0,0,0,0,0,394.21
1586,kawachi,0,1,0,0,11,5,405.67,0,0,0,1,0,0,0,0,87.56
1586,kazusa,0,0,0,0,21,2,2583.24,0,1,0,0,0,0,0,0,44.8
1586,kii,1,0,0,1,0,4,5712.59,0,0,0,0,1,0,0,0,254.03
1586,kouzuke,0,1,1,0,3,6,6395.51,1,0,0,0,0,0,0,0,257.99
1586,mikawa,0,1,1,0,4,4,3370.87,0,1,0,0,0,0,0,0,153.71
1586,mimasaka,0,0,0,0,5,5,2570.88,0,0,0,0,0,0,1,0,217.15
1586,mino,0,1,1,0,3,7,7914.92,1,0,0,0,0,0,0,0,279.26
1586,musashi,0,1,0,0,7,5,5933.03,0,1,0,0,0,0,0,0,123.41
1586,mutsu,1,1,1,1,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1586,nagato,0,0,0,0,29,2,2372,0,0,0,0,0,0,1,0,173.88
1586,noto,0,0,0,0,2,2,2063.37,0,0,1,0,0,0,0,0,110.32
1586,osumi,0,0,0,0,12,2,3834.17,0,0,0,0,0,0,0,1,210.86
1586,oumi,0,1,0,0,3,7,3909.26,1,0,0,0,0,0,0,0,168.49
1586,owari,0,0,0,0,2,3,1751.16,0,1,0,0,0,0,0,0,29.4
1586,sagami,0,0,0,0,17,4,2002.77,0,1,0,0,0,0,0,0,184.31
1586,sanuki,0,1,1,1,1,2,1652.96,0,0,0,0,1,0,0,0,167.94
1586,satsuma,0,1,1,0,13,3,3539.38,0,0,0,0,0,0,0,1,154.55
1586,settsu,0,0,0,0,3,5,1380.59,0,0,0,1,0,0,0,0,131.81
1586,shima,0,0,0,0,120,1,343.43,0,1,0,0,0,0,0,0,100.57
1586,shimotsuke,0,1,1,1,1,4,6291.09,1,0,0,0,0,0,0,0,179.99
1586,shimousa,0,1,1,0,5,5,2833.68,0,1,0,0,0,0,0,0,15.3
1586,shinano,0,1,0,1,1,10,12083.18,1,0,0,0,0,0,0,0,350.72
1586,suo,0,0,0,0,17,3,3549.75,0,0,0,0,0,0,1,0,196.93
1586,suruga,0,1,1,0,4,5,3348.18,0,1,0,0,0,0,0,0,333.95
1586,tajima,0,0,0,0,17,4,2334.59,0,0,0,0,0,1,0,0,276.47
1586,tanba,0,0,0,0,7,7,2805.21,0,0,0,0,0,1,0,0,209.63
1586,tango,0,0,0,0,4,3,1352.15,0,0,0,0,0,1,0,0,201.56
1586,tosa,0,1,1,1,1,2,7174.71,0,0,0,0,1,0,0,0,319.07
1586,toutoumi,0,1,0,1,1,3,2979.13,0,1,0,0,0,0,0,0,235.65
1586,wakasa,0,0,0,0,16,4,904.47,0,0,1,0,0,0,0,0,276.13
1586,yamashiro,0,1,0,0,2,6,1038.34,0,0,0,1,0,0,0,0,151.14
1586,yamato,0,1,0,0,8,5,3679.69,0,0,0,1,0,0,0,0,305.85
1587,aki,0,0,0,0,32,3,4313.56,0,0,0,0,0,0,1,0,229.41
1587,awa1,0,0,0,0,6,1,686.77,0,1,0,0,0,0,0,0,104.67
1587,awa2,0,0,0,0,2,3,4132.61,0,0,0,0,1,0,0,0,337.25
1587,bicchu,0,0,0,0,5,4,2638.75,0,0,0,0,0,0,1,0,184.23
1587,bingo,0,0,0,0,34,5,3715.59,0,0,0,0,0,0,1,0,166.73
1587,bizen,0,0,0,0,6,3,1820.08,0,0,0,0,0,0,1,0,145.03
1587,bungo,1,1,1,1,0,5,5401.68,0,0,0,0,0,0,0,1,210.23
1587,buzen,1,1,1,1,0,2,2103.64,0,0,0,0,0,0,0,1,177.36
1587,chikugo,0,1,1,1,1,4,1275.43,0,0,0,0,0,0,0,1,136.77
1587,chikuzen,1,1,1,1,0,4,2492.58,0,0,0,0,0,0,0,1,162.61
1587,dewa,0,1,1,0,4,2,18401.59,1,0,0,0,0,0,0,0,190.97
1587,ecchu,0,1,1,0,3,5,4246.09,0,0,1,0,0,0,0,0,325.31
1587,echigo,1,1,0,0,0,5,11515.81,0,0,1,0,0,0,0,0,242.35
1587,echizen,0,0,0,0,4,5,3298.5,0,0,1,0,0,0,0,0,273.09
1587,harima,0,0,0,0,7,6,4211.55,0,0,0,0,0,0,1,0,187.01
1587,hida,0,0,0,0,2,5,4195.8,1,0,0,0,0,0,0,0,385.48
1587,higo,1,1,1,1,0,4,7324.94,0,0,0,0,0,0,0,1,211.91
1587,hitachi,0,1,1,1,1,3,5562.37,0,1,0,0,0,0,0,0,72.34
1587,hizen,1,1,1,1,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1587,houki,0,0,0,0,6,5,2036.37,0,0,0,0,0,1,0,0,213.27
1587,hyuuga,1,1,1,0,0,4,8227.16,0,0,0,0,0,0,0,1,252.52
1587,iga,0,0,0,0,2,4,885.44,0,1,0,0,0,0,0,0,171.69
1587,inaba,0,0,0,0,6,4,1432.43,0,0,0,0,0,1,0,0,270.71
1587,ise,0,1,0,0,3,7,3506.41,0,1,0,0,0,0,0,0,201.76
1587,iwami,0,0,0,0,25,5,3760.11,0,0,0,0,0,1,0,0,217.38
1587,iyo,0,0,0,0,2,3,5461.32,0,0,0,0,1,0,0,0,316.54
1587,izu,0,0,0,0,5,2,1470.43,0,1,0,0,0,0,0,0,260.25
1587,izumi,0,1,1,0,3,3,738.87,0,0,0,1,0,0,0,0,131.45
1587,izumo,0,0,0,0,16,3,2687.53,0,0,0,0,0,1,0,0,155.56
1587,kaga,0,0,0,0,3,4,2171.04,0,0,1,0,0,0,0,0,248.98
1587,kai,0,0,0,0,5,4,4471.08,0,1,0,0,0,0,0,0,394.21
1587,kawachi,0,1,0,0,12,5,405.67,0,0,0,1,0,0,0,0,87.56
1587,kazusa,0,0,0,0,22,2,2583.24,0,1,0,0,0,0,0,0,44.8
1587,kii,0,0,0,1,1,4,5712.59,0,0,0,0,1,0,0,0,254.03
1587,kouzuke,0,1,0,0,4,6,6395.51,1,0,0,0,0,0,0,0,257.99
1587,mikawa,0,0,0,0,5,4,3370.87,0,1,0,0,0,0,0,0,153.71
1587,mimasaka,0,0,0,0,6,5,2570.88,0,0,0,0,0,0,1,0,217.15
1587,mino,0,0,0,0,4,7,7914.92,1,0,0,0,0,0,0,0,279.26
1587,musashi,0,0,0,0,8,5,5933.03,0,1,0,0,0,0,0,0,123.41
1587,mutsu,1,1,1,1,0,5,48432.08,1,0,0,0,0,0,0,0,183.43
1587,nagato,0,0,0,0,30,2,2372,0,0,0,0,0,0,1,0,173.88
1587,noto,0,0,0,0,3,2,2063.37,0,0,1,0,0,0,0,0,110.32
1587,osumi,0,1,1,0,13,2,3834.17,0,0,0,0,0,0,0,1,210.86
1587,oumi,0,0,0,0,4,7,3909.26,1,0,0,0,0,0,0,0,168.49
1587,owari,0,0,0,0,3,3,1751.16,0,1,0,0,0,0,0,0,29.4
1587,sagami,0,0,0,0,18,4,2002.77,0,1,0,0,0,0,0,0,184.31
1587,sanuki,0,0,0,0,2,2,1652.96,0,0,0,0,1,0,0,0,167.94
1587,satsuma,1,1,1,0,0,3,3539.38,0,0,0,0,0,0,0,1,154.55
1587,settsu,0,0,0,0,4,5,1380.59,0,0,0,1,0,0,0,0,131.81
1587,shima,0,0,0,0,121,1,343.43,0,1,0,0,0,0,0,0,100.57
1587,shimotsuke,0,1,1,0,2,4,6291.09,1,0,0,0,0,0,0,0,179.99
1587,shimousa,0,1,1,0,6,5,2833.68,0,1,0,0,0,0,0,0,15.3
1587,shinano,0,1,1,0,2,10,12083.18,1,0,0,0,0,0,0,0,350.72
1587,suo,0,0,0,0,18,3,3549.75,0,0,0,0,0,0,1,0,196.93
1587,suruga,0,0,0,0,5,5,3348.18,0,1,0,0,0,0,0,0,333.95
1587,tajima,0,0,0,0,18,4,2334.59,0,0,0,0,0,1,0,0,276.47
1587,tanba,0,0,0,0,8,7,2805.21,0,0,0,0,0,1,0,0,209.63
1587,tango,0,0,0,0,5,3,1352.15,0,0,0,0,0,1,0,0,201.56
1587,tosa,0,0,0,0,2,2,7174.71,0,0,0,0,1,0,0,0,319.07
1587,toutoumi,0,0,0,0,2,3,2979.13,0,1,0,0,0,0,0,0,235.65
1587,wakasa,0,0,0,0,17,4,904.47,0,0,1,0,0,0,0,0,276.13
1587,yamashiro,0,0,0,0,3,6,1038.34,0,0,0,1,0,0,0,0,151.14
1587,yamato,0,1,0,0,9,5,3679.69,0,0,0,1,0,0,0,0,305.85
1588,aki,0,0,0,0,33,3,4313.56,0,0,0,0,0,0,1,0,229.41
1588,awa1,0,0,0,0,7,1,686.77,0,1,0,0,0,0,0,0,104.67
1588,awa2,0,0,0,0,3,3,4132.61,0,0,0,0,1,0,0,0,337.25
1588,bicchu,0,0,0,0,6,4,2638.75,0,0,0,0,0,0,1,0,184.23
1588,bingo,0,0,0,0,35,5,3715.59,0,0,0,0,0,0,1,0,166.73
1588,bizen,0,0,0,0,7,3,1820.08,0,0,0,0,0,0,1,0,145.03
1588,bungo,0,1,1,1,1,5,5401.68,0,0,0,0,0,0,0,1,210.23
1588,buzen,0,1,1,1,1,2,2103.64,0,0,0,0,0,0,0,1,177.36
1588,chikugo,0,1,1,0,2,4,1275.43,0,0,0,0,0,0,0,1,136.77
1588,chikuzen,0,1,1,1,1,4,2492.58,0,0,0,0,0,0,0,1,162.61
1588,dewa,1,1,1,0,0,2,18401.59,1,0,0,0,0,0,0,0,190.97
1588,ecchu,0,1,1,0,4,5,4246.09,0,0,1,0,0,0,0,0,325.31
1588,echigo,0,1,0,1,1,5,11515.81,0,0,1,0,0,0,0,0,242.35
1588,echizen,0,0,0,0,5,5,3298.5,0,0,1,0,0,0,0,0,273.09
1588,harima,0,0,0,0,8,6,4211.55,0,0,0,0,0,0,1,0,187.01
1588,hida,0,0,0,0,3,5,4195.8,1,0,0,0,0,0,0,0,385.48
1588,higo,0,1,1,1,1,4,7324.94,0,0,0,0,0,0,0,1,211.91
1588,hitachi,0,1,1,0,2,3,5562.37,0,1,0,0,0,0,0,0,72.34
